customer_id,customer_name,cluster_id,cluster
16123,Regina Chavez,5.0,low standards
16124,Joanne Perry,8.0,olds
16125,Emily Barkett,3.0,veggies
16126,Michael Accardo,0.0,spenders
16127,Kathrin Johann,3.0,veggies
16128,Delbert Bahr,2.0,parents
16129,Brendon Matthews,5.0,low standards
16130,Warren Poirier,7.0,young adults
16131,Carlton Thomas,1.0,promo hunters
16132,Margart Brown,1.0,promo hunters
16133,Thomas Deubner,4.0,gamers
16134,Rufus Flynn,4.0,gamers
16135,Kimberly Hocking,2.0,parents
16136,John Winslow,7.0,young adults
16137,Michael Howard,3.0,veggies
16138,Marian Witt,1.0,promo hunters
16139,Ronald Wright,0.0,spenders
16140,Robert Martin,2.0,parents
16141,Alfredo Schattner,5.0,low standards
16142,Danny Fuqua,8.0,olds
16143,Edward Taylor,7.0,young adults
16144,Doris Taylor,6.0,alcoholics
16145,Lisa Cianfrini,3.0,veggies
16146,Marjorie Gonzalez,0.0,spenders
16147,Donald Chadwick,5.0,low standards
16148,Clyde Long,1.0,promo hunters
16149,Charles Lee,3.0,veggies
16150,Kay Dejardin,4.0,gamers
16151,Toni Warren,2.0,parents
16152,Larry Nerbonne,2.0,parents
16153,Rafael Marcial,0.0,spenders
16154,Freida Marshall,6.0,alcoholics
16155,Betsy Alonzo,0.0,spenders
16156,Ruth Allegrini,4.0,gamers
16157,Elaine Thomas,3.0,veggies
16158,Sharon Espenshade,3.0,veggies
16159,Louise Pipes,1.0,promo hunters
16160,Dominick Johnson,7.0,young adults
16161,Gayle Stapleton,1.0,promo hunters
16162,Steve Young,2.0,parents
16163,Tiffany Mancuso,4.0,gamers
16164,Karin Brendal,2.0,parents
16165,Norma Scott,1.0,promo hunters
16166,Tonya Pickett,4.0,gamers
16167,Robert Jones,0.0,spenders
16168,Patricia Hill,3.0,veggies
16169,Garrett Willis,2.0,parents
16170,David Alexander,6.0,alcoholics
16171,Josephine Batiz,4.0,gamers
16172,Jeremy Kendal,4.0,gamers
16173,Gary Heaton,1.0,promo hunters
16174,Stephen`s Supermarket,9.0,supermarket
16175,Gordon Petty,1.0,promo hunters
16176,Rocky Ingrum,2.0,parents
16177,Clyde Sires,0.0,spenders
16178,Carole Flores,6.0,alcoholics
16179,Martin Walsh,1.0,promo hunters
16180,Barbara Butler,0.0,spenders
16181,Consuelo Waters,4.0,gamers
16182,Phyllis Epperson,1.0,promo hunters
16183,Patricia Fernandez,3.0,veggies
16184,Jerry Tolliver,3.0,veggies
16185,Karen Fordham,2.0,parents
16186,Beth Bryan,5.0,low standards
16187,Jessica Nobles,2.0,parents
16188,Elaine Bulger,7.0,young adults
16189,Thomas Young,3.0,veggies
16190,Beth Aguilar,6.0,alcoholics
16191,Augustine Amaya,2.0,parents
16192,Sue Dickerson,5.0,low standards
16193,Fred Acuna,4.0,gamers
16194,Zella Woods,7.0,young adults
16195,Sharon Hodges,2.0,parents
16196,Patricia Varos,4.0,gamers
16197,Jacqueline Wooley,1.0,promo hunters
16198,Latisha Herzberger,3.0,veggies
16199,Pamela Cervantes,1.0,promo hunters
16200,Penny Clark,7.0,young adults
16201,Barry Flores,1.0,promo hunters
16202,Linda Olvera,1.0,promo hunters
16203,Beverly Bass,2.0,parents
16204,Jennie Ogara,7.0,young adults
16205,Evelyn Grissom,0.0,spenders
16206,Murray Marchese,4.0,gamers
16207,Gary Andrew,4.0,gamers
16208,Roberta Kemp,4.0,gamers
16209,Linda Hassing,1.0,promo hunters
16210,Jose Eure,3.0,veggies
16211,Michael Roberts,0.0,spenders
16212,Brittany Hayes,0.0,spenders
16213,Lynn Palmer,2.0,parents
16214,Katherine Ferguson,1.0,promo hunters
16215,Flora Taylor,1.0,promo hunters
16216,Cecilia Robinson,2.0,parents
16217,Michael Holland,3.0,veggies
16218,Michael Pigg,4.0,gamers
16219,Megan Martin,1.0,promo hunters
16220,Ann Pantoja,1.0,promo hunters
16221,Emil Paquette,4.0,gamers
16222,David Howard,7.0,young adults
16223,Jeffrey Warner,2.0,parents
16224,John Casey,7.0,young adults
16225,Jorge Oliver,5.0,low standards
16226,Dan Obrien,0.0,spenders
16227,Kristina Sawicki,1.0,promo hunters
16228,Joe Garcia,2.0,parents
16229,Hilda Esparza,1.0,promo hunters
16230,Linda Nelson,0.0,spenders
16231,Travis Wilson,3.0,veggies
16232,William Myers,0.0,spenders
16233,Jill Batty,7.0,young adults
16234,Lashunda Jones,3.0,veggies
16235,Bryan Bowman,3.0,veggies
16236,Linda Reid,4.0,gamers
16237,William Galloway,2.0,parents
16238,Dorothy Hargrove,2.0,parents
16239,Aurelia Patterson,2.0,parents
16240,Helen Torres,0.0,spenders
16241,Regina Stevenson,3.0,veggies
16242,Juan Clinch,2.0,parents
16243,Halina Carlson,3.0,veggies
16244,Donald Scott,2.0,parents
16245,Vickie Heredia,4.0,gamers
16246,Carissa Rayl,0.0,spenders
16247,Darren Johnston,3.0,veggies
16248,John Blacklock,1.0,promo hunters
16249,Deborah Owens,3.0,veggies
16250,Ross Allendorf,7.0,young adults
16251,Jessica Elliott,3.0,veggies
16252,Michael Kurtz,5.0,low standards
16253,Olivia Landry,3.0,veggies
16254,James Sullivan,7.0,young adults
16255,Valerie Moss,4.0,gamers
16256,Kathryn Gamboa,0.0,spenders
16257,Zelma Ruder,0.0,spenders
16258,Leandro Sydow,6.0,alcoholics
16259,Barbara Plotz,2.0,parents
16260,Glenn Yundt,2.0,parents
16261,Shirley Hutchinson,3.0,veggies
16262,Lauretta Sandoval,7.0,young adults
16263,Martha Fitzpatrick,3.0,veggies
16264,Fannie Sysyn,2.0,parents
16265,Astrid Flood,0.0,spenders
16266,Kenneth Womack,6.0,alcoholics
16267,James Schmitke,1.0,promo hunters
16268,Fernando Knowles,0.0,spenders
16269,Robert Smith,2.0,parents
16270,Melissa`s Supermarket,9.0,supermarket
16271,Benjamin Sullivan,2.0,parents
16272,Antonio Vigil,7.0,young adults
16273,Doris Lewis,4.0,gamers
16274,Dawn Darnstaedt,0.0,spenders
16275,Gina Crimi,1.0,promo hunters
16276,Yolanda Santiago,1.0,promo hunters
16277,Jim Jenkins,6.0,alcoholics
16278,Lisa Parker,2.0,parents
16279,Wendy Nelson,4.0,gamers
16280,Carmen Miller,5.0,low standards
16281,Brian Rankin,1.0,promo hunters
16282,David Waters,1.0,promo hunters
16283,Amelia Yarrington,1.0,promo hunters
16284,Thomas Smalls,7.0,young adults
16285,Lilian Franklin,0.0,spenders
16286,James Buchanon,4.0,gamers
16287,Reta White,3.0,veggies
16288,Ann Moreno,4.0,gamers
16289,Eileen Ellis,7.0,young adults
16290,Michaela Benjamin,1.0,promo hunters
16291,Loren Melton,0.0,spenders
16292,Ronnie Silas,0.0,spenders
16293,Lula Obrion,7.0,young adults
16294,Marie Sokolowich,1.0,promo hunters
16295,Roger Campbell,2.0,parents
16296,Frank Diaz,3.0,veggies
16297,Cheryl Paul,4.0,gamers
16298,Sue Burse,4.0,gamers
16299,Mary Schmitt,0.0,spenders
16300,Robert Waterman,5.0,low standards
16301,Samuel Brewer,5.0,low standards
16302,Alberta Mcknight,2.0,parents
16303,Stefan Herod,3.0,veggies
16304,Claude Torgerson,5.0,low standards
16305,Lelia Harland,5.0,low standards
16306,Maria Kokko,5.0,low standards
16307,Ilene Gonzalez,3.0,veggies
16308,Chad Hay,3.0,veggies
16309,Charles Barry,3.0,veggies
16310,Robert Rosales,0.0,spenders
16311,Geraldine Guy,1.0,promo hunters
16312,John Bouton,4.0,gamers
16313,Walter Christian,3.0,veggies
16314,Robert Lynn,4.0,gamers
16315,Evelyn Ell,2.0,parents
16316,Michael Helton,4.0,gamers
16317,Susan Anderson,4.0,gamers
16318,Michael Magedanz,3.0,veggies
16319,Angelina Jackson,1.0,promo hunters
16320,David Aaron,4.0,gamers
16321,Cynthia Uziel,0.0,spenders
16322,Donald Bolin,4.0,gamers
16323,Douglas Kuster,3.0,veggies
16324,Ann Shirley,7.0,young adults
16325,Daniel Russell,2.0,parents
16326,Ramon Carroll,4.0,gamers
16327,Edward Hunt,2.0,parents
16328,Jennifer Simmons,2.0,parents
16329,Mary Bray,3.0,veggies
16330,Branden Maasch,3.0,veggies
16331,Ella Saver,7.0,young adults
16332,Donald Alvarado,2.0,parents
16333,Richard Alexander,0.0,spenders
16334,William Haase,0.0,spenders
16335,Henry Orr,4.0,gamers
16336,Sherry Mack,8.0,olds
16337,Tom Cardenas,2.0,parents
16338,Nathan Johnson,0.0,spenders
16339,Sandra Murdock,1.0,promo hunters
16340,Myron Hoopes,7.0,young adults
16341,Juliana Patten,0.0,spenders
16342,Carl Landry,5.0,low standards
16343,Scott Sanders,4.0,gamers
16344,Kevin Larsen,4.0,gamers
16345,Barbara Sheldon,0.0,spenders
16346,Irene Terrell,4.0,gamers
16347,Jeremy Beller,1.0,promo hunters
16348,Peter Jeffers,7.0,young adults
16349,William Verduzco,1.0,promo hunters
16350,Kristen Alfred,2.0,parents
16351,Lance Severs,4.0,gamers
16352,Charles Dominguez,2.0,parents
16353,Charles Grady,0.0,spenders
16354,Mitchell Mcwilliams,4.0,gamers
16355,Lester Wolfe,0.0,spenders
16356,Jennifer Vecker,0.0,spenders
16357,Dana Winters,6.0,alcoholics
16358,Shawanda Lockhart,0.0,spenders
16359,Shelly Svenson,5.0,low standards
16360,Theodore Oden,3.0,veggies
16361,Isaac Willier,4.0,gamers
16362,Walter Sandrock,4.0,gamers
16363,Jennifer Smith,4.0,gamers
16364,Joshua Lash,4.0,gamers
16365,Silvia Marmon,4.0,gamers
16366,Veronica Edgar,4.0,gamers
16367,Nathan Wright,3.0,veggies
16368,Janice Warner,2.0,parents
16369,Sheri Cantwell,0.0,spenders
16370,Eric Turner,4.0,gamers
16371,Jason Porter,4.0,gamers
16372,Marilee Reese,1.0,promo hunters
16373,Maria Meador,1.0,promo hunters
16374,Sandra Griffin,3.0,veggies
16375,Carol Price,1.0,promo hunters
16376,Stephanie Palmer,2.0,parents
16377,Joan Uriarte,2.0,parents
16378,Magaret Morrissey,3.0,veggies
16379,Rosella Sandford,4.0,gamers
16380,Kyle Johnson,3.0,veggies
16381,Gerald Pena,2.0,parents
16382,Philip Bates,4.0,gamers
16383,Christine Mcculloch,3.0,veggies
16384,Hector Kindle,2.0,parents
16385,Annie Lee,5.0,low standards
16386,Charles Himmel,3.0,veggies
16387,Peggy Haynes,4.0,gamers
16388,Shirlee Murphy,3.0,veggies
16389,Cleveland Quinn,1.0,promo hunters
16390,Norma Green,6.0,alcoholics
16391,Alfred Lansing,3.0,veggies
16392,Mary Herrington,4.0,gamers
16393,Kristen Callender,4.0,gamers
16394,Hope Knight,3.0,veggies
16395,Jose Esparza,3.0,veggies
16396,Karen Harwood,0.0,spenders
16397,Roy Sumpter,0.0,spenders
16398,Tim Jones,3.0,veggies
16399,Margaret Bergin,4.0,gamers
16400,Steven Kerr,0.0,spenders
16401,Robert Gonzalez,0.0,spenders
16402,Robert Ochoa,4.0,gamers
16403,George Silvey,8.0,olds
16404,Susan Mccombs,3.0,veggies
16405,Chad Lovelock,3.0,veggies
16406,Helen Chech,4.0,gamers
16407,Richard Cash,2.0,parents
16408,Chris Wansley,1.0,promo hunters
16409,Jeffery Kasahara,1.0,promo hunters
16410,Michael Gentry,7.0,young adults
16411,Michael Cirone,7.0,young adults
16412,Cheryl Gray,1.0,promo hunters
16413,Delois Clifford,2.0,parents
16414,Alberta Martin,2.0,parents
16415,Christine Miranda,4.0,gamers
16416,Natalie Wahlman,0.0,spenders
16417,Cordelia Mcguire,6.0,alcoholics
16418,Cheryl Turley,3.0,veggies
16419,Cheryl Kaplan,0.0,spenders
16420,Todd Myrick,1.0,promo hunters
16421,Rufus Myers,3.0,veggies
16422,Errol Rieger,0.0,spenders
16423,Rosemary Lamping,7.0,young adults
16424,Dannie Wilkins,1.0,promo hunters
16425,Glendora Obyrne,1.0,promo hunters
16426,Roger Thornsberry,1.0,promo hunters
16427,Steven Busch,3.0,veggies
16428,Fran Flynn,0.0,spenders
16429,Denise Ralston,4.0,gamers
16430,Roberto Bevis,0.0,spenders
16431,Jason Foreman,1.0,promo hunters
16432,Patricia Bell,1.0,promo hunters
16433,Ella Nachtrieb,4.0,gamers
16434,Lakeisha Dong,7.0,young adults
16435,Joe Patrick,8.0,olds
16436,Charles Mitchell,4.0,gamers
16437,Oliver Taylor,2.0,parents
16438,Adam Lane,0.0,spenders
16439,Brad Ruiz,0.0,spenders
16440,William Smalls,3.0,veggies
16441,Violet Wentzel,1.0,promo hunters
16442,Larry Oneill,6.0,alcoholics
16443,James Chouinard,7.0,young adults
16444,Luz Mendes,0.0,spenders
16445,Freda Fujita,3.0,veggies
16446,Edward Fisher,3.0,veggies
16447,Melanie Harrell,0.0,spenders
16448,Cynthia Clyatt,3.0,veggies
16449,Tonya Morado,0.0,spenders
16450,James Johnson,3.0,veggies
16451,John Pope,4.0,gamers
16452,Reba Deardorff,0.0,spenders
16453,Annie Ellis,5.0,low standards
16454,Yvonne Daugherty,3.0,veggies
16455,Judith Andrews,6.0,alcoholics
16456,Jennifer Andrews,5.0,low standards
16457,Douglas Allen,2.0,parents
16458,Daphne Williams,1.0,promo hunters
16459,Winifred Parker,4.0,gamers
16460,Patricia Weidenbach,2.0,parents
16461,Mariann Stroud,4.0,gamers
16462,Kelly Dockery,4.0,gamers
16463,Daniel Whipple,3.0,veggies
16464,Leila Walker,4.0,gamers
16465,Sonya Beaton,4.0,gamers
16466,Jerry Jackson,2.0,parents
16467,Gregory Thomas,0.0,spenders
16468,Jayne Green,7.0,young adults
16469,Kimberly King,3.0,veggies
16470,David Webb,3.0,veggies
16471,Laurie Mode,0.0,spenders
16472,David Murphy,1.0,promo hunters
16473,Keri Fahrlander,0.0,spenders
16474,Lisa Norgard,1.0,promo hunters
16475,Brenda Soukup,2.0,parents
16476,Yvonne Johnson,1.0,promo hunters
16477,Elida Chall,1.0,promo hunters
16478,William Lussier,2.0,parents
16479,Thomas Carlson,3.0,veggies
16480,Claire Ketterman,3.0,veggies
16481,Richard Esler,1.0,promo hunters
16482,Kevin Mcguire,5.0,low standards
16483,Michael Martinez,3.0,veggies
16484,Richard Ankrom,4.0,gamers
16485,Tabatha Dagle,4.0,gamers
16486,William Blanchard,5.0,low standards
16487,Bill Mouton,0.0,spenders
16488,Jack Guillory,7.0,young adults
16489,Hilario Lee,7.0,young adults
16490,Paul Sisson,7.0,young adults
16491,Jorge Wright,2.0,parents
16492,Sandra Lovick,4.0,gamers
16493,Louise Moon,3.0,veggies
16494,Jacqueline Taylor,1.0,promo hunters
16495,Gerald Ortega,1.0,promo hunters
16496,Judy Dergance,4.0,gamers
16497,Nancy Oakes,4.0,gamers
16498,Jamie Pence,3.0,veggies
16499,Jay Conkel,2.0,parents
16500,Patricia Nebeker,3.0,veggies
16501,Janet Facundo,5.0,low standards
16502,John Hare,7.0,young adults
16503,Stephine Pinette,2.0,parents
16504,Christopher Francisco,4.0,gamers
16505,William Rhodes,0.0,spenders
16506,Susan Rideau,4.0,gamers
16507,Monserrate Oneal,0.0,spenders
16508,George Brantley,1.0,promo hunters
16509,Curtis Funderburk,3.0,veggies
16510,Arlene Goldfeder,1.0,promo hunters
16511,Rene Hammond,2.0,parents
16512,Stacy Montello,1.0,promo hunters
16513,Vera Chappell,1.0,promo hunters
16514,Sonja Stewart,0.0,spenders
16515,Kerrie Herrera,4.0,gamers
16516,Rosalie Johnson,4.0,gamers
16517,Corey Kaufman,5.0,low standards
16518,Gabrielle Simon,1.0,promo hunters
16519,Alta Brown,0.0,spenders
16520,Wilburn Small,0.0,spenders
16521,Ralph Kistler,3.0,veggies
16522,Jeffrey Jenkins,1.0,promo hunters
16523,Miguel Sanchez,4.0,gamers
16524,Frank Edwards,0.0,spenders
16525,Sarah Madigan,6.0,alcoholics
16526,Sherly Sykes,3.0,veggies
16527,Michelle Sykes,7.0,young adults
16528,Timothy Ward,1.0,promo hunters
16529,Stephanie Hinson,5.0,low standards
16530,Lillie Fernandez,0.0,spenders
16531,Heather Moore,4.0,gamers
16532,Adam Barton,4.0,gamers
16533,Jean Turner,8.0,olds
16534,Amanda Rivera,3.0,veggies
16535,Stacie Overbaugh,3.0,veggies
16536,Robert Johnson,1.0,promo hunters
16537,Timothy Rodrigues,2.0,parents
16538,Norman Toland,3.0,veggies
16539,Emma Barajas,5.0,low standards
16540,Brian Miller,0.0,spenders
16541,Brandon Rosario,3.0,veggies
16542,John Mendez,1.0,promo hunters
16543,Jennifer Thibault,4.0,gamers
16544,Evan Brown,3.0,veggies
16545,Nancy Frew,0.0,spenders
16546,Ada Lane,0.0,spenders
16547,Karen Wilkins,4.0,gamers
16548,Colleen Baisden,4.0,gamers
16549,Betty Dyar,7.0,young adults
16550,Jerome Biddle,1.0,promo hunters
16551,Frances Welte,1.0,promo hunters
16552,Aubrey Manns,4.0,gamers
16553,Walter Woods,0.0,spenders
16554,Gertrude Hernandez,2.0,parents
16555,Frank White,2.0,parents
16556,Weston`s Supermarket,9.0,supermarket
16557,Gerard Jefferson,2.0,parents
16558,Patricia Caruso,7.0,young adults
16559,James Pavia,0.0,spenders
16560,Rosalinda Allen,3.0,veggies
16561,Edgardo Degiulio,7.0,young adults
16562,James Robinson,1.0,promo hunters
16563,Angela Nitta,0.0,spenders
16564,Frank Hintz,1.0,promo hunters
16565,Mac Edwards,7.0,young adults
16566,Sharon Brady,3.0,veggies
16567,Doris Thomas,4.0,gamers
16568,Violet Taylor,5.0,low standards
16569,Brian Scott,1.0,promo hunters
16570,Richard Stachura,1.0,promo hunters
16571,Emma Courtney,6.0,alcoholics
16572,Janis Do,1.0,promo hunters
16573,Thelma Tellis,4.0,gamers
16574,Ernest Vaughn,6.0,alcoholics
16575,Ron James,6.0,alcoholics
16576,Cindy Pies,0.0,spenders
16577,Duane Roth,0.0,spenders
16578,Earnestine Steed,4.0,gamers
16579,Anna Hillin,4.0,gamers
16580,Kenneth Smith,4.0,gamers
16581,John Chivers,3.0,veggies
16582,Garret Pitcher,1.0,promo hunters
16583,Rachel Hille,1.0,promo hunters
16584,Lisa Hanni,7.0,young adults
16585,Nicholas Young,0.0,spenders
16586,Aurora Ott,8.0,olds
16587,Joey Martin,0.0,spenders
16588,Tessie Horton,1.0,promo hunters
16589,Roger Siewers,1.0,promo hunters
16590,Allen Thompson,1.0,promo hunters
16591,Ethel Nay,2.0,parents
16592,Ernest Stafford,4.0,gamers
16593,Joyce Fanning,6.0,alcoholics
16594,Houston Wright,4.0,gamers
16595,Anita Waring,2.0,parents
16596,Frank Hart,4.0,gamers
16597,Janice Hecht,0.0,spenders
16598,Frances Bird,0.0,spenders
16599,Irene Otto,4.0,gamers
16600,Margaret Howard,4.0,gamers
16601,David Rivera,1.0,promo hunters
16602,Rick Ramirez,3.0,veggies
16603,Frank Pulido,3.0,veggies
16604,Harry Loveland,7.0,young adults
16605,Willard Flint,1.0,promo hunters
16606,James Lucas,4.0,gamers
16607,Zachary Mccullin,3.0,veggies
16608,Vicki Yarrington,7.0,young adults
16609,Allison George,3.0,veggies
16610,Darlene Wilson,5.0,low standards
16611,Catherine Howard,0.0,spenders
16612,Tracy Curtis,1.0,promo hunters
16613,Brandi Barros,4.0,gamers
16614,Derrick Boyd,5.0,low standards
16615,James Newsome,3.0,veggies
16616,Jacqueline Kremer,4.0,gamers
16617,Adam Counts,6.0,alcoholics
16618,Dean Gates,2.0,parents
16619,Tyler Johns,0.0,spenders
16620,Denise Flores,3.0,veggies
16621,June Diggs,6.0,alcoholics
16622,Ted Mitchell,1.0,promo hunters
16623,William Pearce,1.0,promo hunters
16624,King Prevatte,2.0,parents
16625,William Dear,3.0,veggies
16626,Richard Shaver,1.0,promo hunters
16627,Charles Jamison,2.0,parents
16628,Francis Krug,6.0,alcoholics
16629,Joey Peeples,1.0,promo hunters
16630,Dewey Franciscus,4.0,gamers
16631,Tyron Rosado,7.0,young adults
16632,Kevin Downey,6.0,alcoholics
16633,Margaret Myrick,1.0,promo hunters
16634,Alisa Hutchins,3.0,veggies
16635,Jerry Kinsley,5.0,low standards
16636,Marian Liles,1.0,promo hunters
16637,Blanca Straka,5.0,low standards
16638,John Muros,7.0,young adults
16639,Latoya Crawford,2.0,parents
16640,Chris Imel,1.0,promo hunters
16641,Patrick Winstead,3.0,veggies
16642,Raymond Sanchez,6.0,alcoholics
16643,Donna Gonzalez,4.0,gamers
16644,Everett Vasquez,1.0,promo hunters
16645,Mariana Mcclain,3.0,veggies
16646,Grace Whish,0.0,spenders
16647,James Wilson,6.0,alcoholics
16648,Kristin Kline,0.0,spenders
16649,Samuel Newton,5.0,low standards
16650,Larry Harding,3.0,veggies
16651,Irene Mcclure,2.0,parents
16652,Betty Paul,1.0,promo hunters
16653,Cleo Jacobson,4.0,gamers
16654,Margarita Warren,1.0,promo hunters
16655,Joanna Blair,4.0,gamers
16656,Caridad Whitehead,1.0,promo hunters
16657,David Long,2.0,parents
16658,Jennifer Yeh,1.0,promo hunters
16659,Freddie Maria,1.0,promo hunters
16660,George Snider,1.0,promo hunters
16661,Dustin Bond,3.0,veggies
16662,Victor Botts,2.0,parents
16663,Michael Gaillard,1.0,promo hunters
16664,Susan Riddell,0.0,spenders
16665,Tracy Hales,4.0,gamers
16666,Clay Steele,7.0,young adults
16667,Grazyna Val,4.0,gamers
16668,Ann Howard,2.0,parents
16669,Ernest Faubion,0.0,spenders
16670,Cynthia Lipsey,5.0,low standards
16671,Guadalupe Hurst,4.0,gamers
16672,Alison Hill,4.0,gamers
16673,Michael King,2.0,parents
16674,Candace Douglas,7.0,young adults
16675,John Draper,5.0,low standards
16676,Robert Sharp,3.0,veggies
16677,Douglas Gilliam,2.0,parents
16678,Karissa Furbee,2.0,parents
16679,Alvin Owings,7.0,young adults
16680,Lorrie Cashin,4.0,gamers
16681,Kathy Wolfgram,1.0,promo hunters
16682,Suzanne Scott,6.0,alcoholics
16683,Leslie Heinbach,4.0,gamers
16684,Ruth Osborne,2.0,parents
16685,Jefferey Hall,2.0,parents
16686,Joseph Reese,2.0,parents
16687,Gary White,2.0,parents
16688,Prince Westberry,3.0,veggies
16689,Maria Burns,3.0,veggies
16690,Loretta Smith,7.0,young adults
16691,James Johnson,2.0,parents
16692,David Casas,3.0,veggies
16693,Ma Bookwalter,2.0,parents
16694,Walter Bires,4.0,gamers
16695,Elizabeth Betts,0.0,spenders
16696,Sidney Silver,4.0,gamers
16697,Nicole Barboza,3.0,veggies
16698,Glenn Smith,1.0,promo hunters
16699,Ken Williams,2.0,parents
16700,Victoria Sherrod,0.0,spenders
16701,Christopher Huett,5.0,low standards
16702,Travis Manrique,2.0,parents
16703,James Haynes,1.0,promo hunters
16704,Brett Lowe,4.0,gamers
16705,Ana Bright,4.0,gamers
16706,Elsie Gelles,2.0,parents
16707,David Maker,5.0,low standards
16708,Cindy Howard,3.0,veggies
16709,Gerald Catlett,0.0,spenders
16710,Wilma Horton,0.0,spenders
16711,Robert Kane,7.0,young adults
16712,Emily Morris,3.0,veggies
16713,James Henrickson,2.0,parents
16714,Adrian Hochstatter,0.0,spenders
16715,Erin Gonzalez,4.0,gamers
16716,Elva Loving,3.0,veggies
16717,Edith Petrarca,3.0,veggies
16718,Vicky Kiser,1.0,promo hunters
16719,James Le,2.0,parents
16720,Elaine Chan,1.0,promo hunters
16721,Kimberly Mcclure,0.0,spenders
16722,Robert Smith,3.0,veggies
16723,Catherine Elliott,7.0,young adults
16724,David Foskett,3.0,veggies
16725,Susan Chin,1.0,promo hunters
16726,Ricky Earl,4.0,gamers
16727,Vicki Ponce,2.0,parents
16728,Samantha Lambert,4.0,gamers
16729,Anna Gray,0.0,spenders
16730,Rusty Connelly,0.0,spenders
16731,Lottie Barnes,3.0,veggies
16732,Ethel Hartsfield,1.0,promo hunters
16733,Cornelius Loucks,6.0,alcoholics
16734,Lawrence Jones,3.0,veggies
16735,Susanne Twomey,4.0,gamers
16736,Cynthia Fortenberry,2.0,parents
16737,Reba Page,7.0,young adults
16738,Melinda Woodberry,3.0,veggies
16739,Richard Nicholson,4.0,gamers
16740,Shyla Belvins,3.0,veggies
16741,Donna Asbury,0.0,spenders
16742,George Sheats,0.0,spenders
16743,Margaret Amyotte,5.0,low standards
16744,Pamela Bakke,4.0,gamers
16745,Keri Speer,0.0,spenders
16746,Veronica Elliam,2.0,parents
16747,Gregory Radford,7.0,young adults
16748,Michael Yamada,6.0,alcoholics
16749,Robert Halbert,1.0,promo hunters
16750,Martin Williams,1.0,promo hunters
16751,Kristy Brown,0.0,spenders
16752,Jimmie Quigley,4.0,gamers
16753,Teresa Martin,3.0,veggies
16754,Edward Laney,7.0,young adults
16755,Olive Foster,8.0,olds
16756,Maria King,0.0,spenders
16757,Whitney Jones,3.0,veggies
16758,Brenda Meza,3.0,veggies
16759,Charles Bennett,1.0,promo hunters
16760,Raul Andrews,8.0,olds
16761,Peter Slack,2.0,parents
16762,Sara Olson,3.0,veggies
16763,Dianne Giller,0.0,spenders
16764,Myron Stannard,4.0,gamers
16765,Debra Toledo,3.0,veggies
16766,John Maldonado,2.0,parents
16767,Lamar Bascomb,3.0,veggies
16768,Randall Krepps,0.0,spenders
16769,Kelly Miles,0.0,spenders
16770,Marilyn Voss,7.0,young adults
16771,Jerry Baird,5.0,low standards
16772,Season Rauth,0.0,spenders
16773,Eric Grajeda,5.0,low standards
16774,Elizabeth Watkins,3.0,veggies
16775,Barbara Johansen,5.0,low standards
16776,Adrienne Horal,0.0,spenders
16777,Steve Green,1.0,promo hunters
16778,James Best,5.0,low standards
16779,Betty Morse,1.0,promo hunters
16780,David Davis,2.0,parents
16781,Jo Rupp,1.0,promo hunters
16782,Judith Crawford,1.0,promo hunters
16783,Douglas Braswell,2.0,parents
16784,Jay Dreher,8.0,olds
16785,Leon Pearson,1.0,promo hunters
16786,Glenn`s Supermarket,9.0,supermarket
16787,Patricia Friscia,1.0,promo hunters
16788,Richard Kay,5.0,low standards
16789,Saundra Gill,4.0,gamers
16790,Roger Gonzales,0.0,spenders
16791,Mindy Simmons,4.0,gamers
16792,Jason Mcclurg,4.0,gamers
16793,Vicki`s Supermarket,9.0,supermarket
16794,Tom Johnson,4.0,gamers
16795,Gloria Introini,0.0,spenders
16796,Jessica Savage,4.0,gamers
16797,Emmett Riggs,1.0,promo hunters
16798,John Julca,0.0,spenders
16799,Erica Parrish,2.0,parents
16800,Tonia Hill,2.0,parents
16801,Maria Garza,4.0,gamers
16802,Tina Conner,4.0,gamers
16803,Sydney Reny,5.0,low standards
16804,Charles Richardson,1.0,promo hunters
16805,Annette Williams,5.0,low standards
16806,Christine Devaughn,2.0,parents
16807,Philip George,4.0,gamers
16808,Evelyn Turner,3.0,veggies
16809,Russell Fischer,1.0,promo hunters
16810,Eneida Kilgore,3.0,veggies
16811,Barbara Day,1.0,promo hunters
16812,Martha Overton,2.0,parents
16813,Ryan Moore,0.0,spenders
16814,Shane Purdy,1.0,promo hunters
16815,Charles Hineline,7.0,young adults
16816,Robert Hamman,6.0,alcoholics
16817,Timothy Wade,1.0,promo hunters
16818,Yvonne Black,3.0,veggies
16819,Neville Clarke,1.0,promo hunters
16820,Ruth Thomas,2.0,parents
16821,Elizabeth Perez,0.0,spenders
16822,Christopher Wilson,1.0,promo hunters
16823,Tiffany Mcclure,1.0,promo hunters
16824,Phillip Ely,4.0,gamers
16825,James Glenn,7.0,young adults
16826,Debra Marsh,1.0,promo hunters
16827,Curtis Espinoza,2.0,parents
16828,John Krieger,2.0,parents
16829,Sandra Hoover,4.0,gamers
16830,Robert Dworkin,5.0,low standards
16831,Lee Mccullin,6.0,alcoholics
16832,Benjamin Smith,1.0,promo hunters
16833,Julieta Scriven,3.0,veggies
16834,Maureen Perego,1.0,promo hunters
16835,Willie Giel,1.0,promo hunters
